text,label,label_text,global_label,task_id
will i get charged extra if i use my card while in italy,137,international_fees,60,2
does mexico require an international visa,59,international_visa,61,0
do i need an international visa to go to south korea,59,international_visa,61,0
do i need an international visa to go to mexico,59,international_visa,61,0
i am going to germany soon do i need a visa,59,international_visa,61,0
does ireland require an international visa,59,international_visa,61,0
will i need a visa to go to moldova,59,international_visa,61,0
if i want to travel to mexico do i need to get a visa,59,international_visa,61,0
visa's are hard to get do i need one when i travel to israel,59,international_visa,61,0
do i need a visa to spain,59,international_visa,61,0
would i need a visa if i want to travel to mexico,59,international_visa,61,0
do i need a visa to go there,59,international_visa,61,0
might i need to get a visa to travel to venezuela,59,international_visa,61,0
do i need an international visa to go to spain,59,international_visa,61,0
do i need to apply for a visa to visit dnipro,59,international_visa,61,0
do i need a visa for canada,59,international_visa,61,0
i need to know if i need a visa to travel to el salvador,59,international_visa,61,0
israel has strict restrictions do i need a visa to travel there,59,international_visa,61,0
do i need a visa to travel to mexico,59,international_visa,61,0
would i need a tourist visa for brazil,59,international_visa,61,0
do i need a visa to travel to isreal,59,international_visa,61,0
please find the date of my last oil change,37,last_maintenance,63,0
when did i last have my car fixed,37,last_maintenance,63,0
please tell me when the last time was that my car was in the shop,37,last_maintenance,63,0
when was my car last worked on,37,last_maintenance,63,0
"search and tell me when my most recent oil change happened, please",37,last_maintenance,63,0
do you know how long its been since i had my oil changed and a tune up,37,last_maintenance,63,0
what date was my oil last changed,37,last_maintenance,63,0
when did i take my car to paul's auto last,37,last_maintenance,63,0
i need to know when i last took my car in for a check up,37,last_maintenance,63,0
what date was my car last at the mechanics,37,last_maintenance,63,0
how long has it been since my car was looked at,37,last_maintenance,63,0
last time car was in shop,37,last_maintenance,63,0
do you know when my car was last looked at,37,last_maintenance,63,0
i need to know when was the last time i had my car checked out for a tune up,37,last_maintenance,63,0
when did i last have car maintenance,37,last_maintenance,63,0
do you have a date for the last time the car was in the shop,37,last_maintenance,63,0
tell me the last time i had my car checked out at sam's repair shop,37,last_maintenance,63,0
how long has it been since my oil was changed,37,last_maintenance,63,0
when did i last bring my car in to get looked over,37,last_maintenance,63,0
tell me when was car in shop,37,last_maintenance,63,0
how to find lost luggage,113,lost_luggage,64,3
where do i begin the process of reporting my luggage lost,113,lost_luggage,64,3
i lost my luggage coming from new york city on american flight ab123,113,lost_luggage,64,3
in o'hare lost luggage on flight america airlines,113,lost_luggage,64,3
i got to vegas airport but my bags didn't,113,lost_luggage,64,3
i'm not able to find my luggage and i was on southwest airlines flight ab123 out of houston,113,lost_luggage,64,3
"i lost my luggage, what now",113,lost_luggage,64,3
my luggage has not arrived and i would like help locating it,113,lost_luggage,64,3
who do i go to to find lost luggage,113,lost_luggage,64,3
my luggage appears to be missing,113,lost_luggage,64,3
who can i turn to if i lost my luggage,113,lost_luggage,64,3
im at lax and my bags aren't,113,lost_luggage,64,3
what is the next step if my luggage was lost,113,lost_luggage,64,3
who do i complain to about my luggage not arriving at the airport,113,lost_luggage,64,3
what should i do if i'm waiting at the airport and my luggage is not here,113,lost_luggage,64,3
"my luggage is missing, i think",113,lost_luggage,64,3
my luggage is missing i was on frontier flight ab123 from seattle,113,lost_luggage,64,3
i think my luggage got lost,113,lost_luggage,64,3
"help, i lost my luggage",113,lost_luggage,64,3
can you help me find my luggage it was lost on delta flight abc123 from houston,113,lost_luggage,64,3
i must call dr smith,25,make_call,65,0
dial lisa's cell phone number,25,make_call,65,0
call christie,25,make_call,65,0
phone call secretary,25,make_call,65,0
connect me to bob,25,make_call,65,0
dial steven,25,make_call,65,0
can you make a phone call to roger,25,make_call,65,0
i want to make a call to uncle,25,make_call,65,0
phone christie,25,make_call,65,0
can you make a phone call to kevin,25,make_call,65,0
dial sarah,25,make_call,65,0
i want to place a call to mike,25,make_call,65,0
dial someone's phone number,25,make_call,65,0
ring steven,25,make_call,65,0
can you make a phone call to randy,25,make_call,65,0
can i call a restaurant,25,make_call,65,0
call steven,25,make_call,65,0
call bob for me,25,make_call,65,0
call erryn,25,make_call,65,0
start a phone call with kathy,25,make_call,65,0
im not sure,121,maybe,66,2
i am thinking it is either,121,maybe,66,2
sorry no idea,121,maybe,66,2
i'm sure it could be either,121,maybe,66,2
i dont know,121,maybe,66,2
i'm drawing a blank,121,maybe,66,2
possibly,121,maybe,66,2
it could be possible,121,maybe,66,2
i do not know that,121,maybe,66,2
that answer's above my pay scale,121,maybe,66,2
i'm really not sure,121,maybe,66,2
i haven't the foggiest,121,maybe,66,2
"hmm, either",121,maybe,66,2
it may be either one,121,maybe,66,2
that's a possibility,121,maybe,66,2
i dont have an answer for that,121,maybe,66,2
i really don't have a clue,121,maybe,66,2
i really don't know,121,maybe,66,2
i'm pretty sure it could be either,121,maybe,66,2
"maybe yes, maybe no",121,maybe,66,2
which mexican meal would be good,46,meal_suggestion,67,2
what do you think i should prepare for my dinner,46,meal_suggestion,67,2
i really want an italian meal suggestion,46,meal_suggestion,67,2
look up a recipe for dinner to suggest to me,46,meal_suggestion,67,2
"can you give me a thai meal suggestion, please",46,meal_suggestion,67,2
what meal from italy do you suggest,46,meal_suggestion,67,2
what can i make for dinner,46,meal_suggestion,67,2
suggest a good mexican meal to me,46,meal_suggestion,67,2
suggest an italian meal for me,46,meal_suggestion,67,2
what peruvian dish should i make,46,meal_suggestion,67,2
suggest a meal for me that comes from mexico,46,meal_suggestion,67,2
any suggestions for a peruvian meal,46,meal_suggestion,67,2
need some good dinner ideas,46,meal_suggestion,67,2
please give me a suggestion for what to make for dinner,46,meal_suggestion,67,2
what do you think i should make for dinner,46,meal_suggestion,67,2
"suggest a meal from burma to me, please",46,meal_suggestion,67,2
what should i get at a mexican restaurant,46,meal_suggestion,67,2
what's the pizza like around here,46,meal_suggestion,67,2
"thinking about cooking dinner, what should i make",46,meal_suggestion,67,2
what can i make for dinner using ground beef,46,meal_suggestion,67,2
how do you convert miles to kilometers,31,measurement_conversion,69,3
tell me the conversion between tablespoons and cups,31,measurement_conversion,69,3
how do you convert pounds to grams,31,measurement_conversion,69,3
what's 32 degrees fahrenheit in celsisus,31,measurement_conversion,69,3
how many tablespoons and teaspoons is one cup,31,measurement_conversion,69,3
what's 12 feet in meters,31,measurement_conversion,69,3
"what is 10 ounces in grams, please",31,measurement_conversion,69,3
how many kilos are in 100 pounds,31,measurement_conversion,69,3
how are yards converted to inches,31,measurement_conversion,69,3
tell me what ten pounds in kilos is,31,measurement_conversion,69,3
how do i convert four inches into centimeters,31,measurement_conversion,69,3
how many inches and centimeters would i need if i had 10 feet of something,31,measurement_conversion,69,3
"what is 20 ounces in grams, please",31,measurement_conversion,69,3
how do i change inches to centimeters,31,measurement_conversion,69,3
how do i convert tablespoons to cups,31,measurement_conversion,69,3
help me to understand the conversion between tablespoons and teaspoons,31,measurement_conversion,69,3
how many kilos are in 25 pounds,31,measurement_conversion,69,3
how many ounces are in a cup,31,measurement_conversion,69,3
how do you convert millimeters to decimeters,31,measurement_conversion,69,3
what is inches in centimeters,31,measurement_conversion,69,3
how much highway mpg does it get,142,mpg,72,1
how many miles per gallon does it get on the highway,142,mpg,72,1
how far can the car get per gallon on the highway,142,mpg,72,1
what is the gas mileage for the car that i drive,142,mpg,72,1
tell me the mpg of this car,142,mpg,72,1
what's the fuel economy for this car downtown,142,mpg,72,1
what kind of mpg does this car get in the city,142,mpg,72,1
how far can i go on one tank of gas,142,mpg,72,1
how many miles per gallon does this car get on the highway,142,mpg,72,1
what's this car guzzle in gas when driving in town,142,mpg,72,1
what is the mpg like for this car while driving in the city,142,mpg,72,1
what’s my gas mileage,142,mpg,72,1
please tell me what the mpg is for this car,142,mpg,72,1
can you give me the car's mpg for the city,142,mpg,72,1
what kind of mileage do i get out of gas,142,mpg,72,1
my mpg is how much,142,mpg,72,1
how many miles per gallon do i get in my car,142,mpg,72,1
how many miles can i drive on 1 gallon of gas,142,mpg,72,1
tell me my car's fuel economy,142,mpg,72,1
"for city driving, what's the car's mpg",142,mpg,72,1
i need to know when the next holiday is,140,next_holiday,74,4
how much longer till the next day off,140,next_holiday,74,4
when's the next time i get a day off,140,next_holiday,74,4
are there any holidays this month,140,next_holiday,74,4
when is my next vacation day,140,next_holiday,74,4
how many more weeks until the next holiday,140,next_holiday,74,4
when is the next office holiday,140,next_holiday,74,4
do you know the date of my next day off,140,next_holiday,74,4
when is my next day off,140,next_holiday,74,4
when will we next get to stay home from work,140,next_holiday,74,4
whats the next day that i am off,140,next_holiday,74,4
when is the next time off for a holiday here,140,next_holiday,74,4
how many more days until my next paid day off,140,next_holiday,74,4
tell me when my next day off is,140,next_holiday,74,4
can you tell me when our next day off is,140,next_holiday,74,4
when does this place let us have a holiday next,140,next_holiday,74,4
what is my next day off,140,next_holiday,74,4
what is the next holiday on the calendar,140,next_holiday,74,4
when does my current job have the next official paid holiday,140,next_holiday,74,4
can you tell me the next holiday,140,next_holiday,74,4
"can you play the next song on this playlist, please",118,next_song,75,0
can you move to the next song,118,next_song,75,0
will you play the next song on this playlist,118,next_song,75,0
what's next on the list,118,next_song,75,0
could you play the next song on this playlist,118,next_song,75,0
go to the next tune,118,next_song,75,0
skip and play next song,118,next_song,75,0
go forward to the next track,118,next_song,75,0
go passed the song now,118,next_song,75,0
can we play the next track,118,next_song,75,0
please jump to the song that follows this one,118,next_song,75,0
"using this playlist, play next song",118,next_song,75,0
please play the next song on this playlist,118,next_song,75,0
start playing the next track,118,next_song,75,0
go to the next song now,118,next_song,75,0
what is the next song to be played,118,next_song,75,0
advance to the next song,118,next_song,75,0
can we stop this song and play the next one,118,next_song,75,0
i want to hear the very next song on this playlist,118,next_song,75,0
skip this song and play the next one,118,next_song,75,0
that's a negative,30,no,76,3
"oh hell no, that'd be terrible!",30,no,76,3
i gotta say no,30,no,76,3
"that is not true, it's false",30,no,76,3
"i don't believe that is possible, it is false",30,no,76,3
"no, that information is wrong",30,no,76,3
it's a no,30,no,76,3
"please, no",30,no,76,3
the answer is no,30,no,76,3
that isn't the right answer,30,no,76,3
"i don't like that, no",30,no,76,3
i say no to that question,30,no,76,3
i don't think so,30,no,76,3
i think that's false,30,no,76,3
that's definitely false,30,no,76,3
that's incorrect!,30,no,76,3
not true,30,no,76,3
"nope, that's false",30,no,76,3
the answer is definitely no,30,no,76,3
i believe that to be false,30,no,76,3
can you tell me how to change my car's oil,3,oil_change_how,78,4
do i need any tools to change the oil in my car,3,oil_change_how,78,4
i want to change the oil in my car,3,oil_change_how,78,4
what way can i change oil at home,3,oil_change_how,78,4
is it easy to change the oil in my car,3,oil_change_how,78,4
i want to practive changing oil,3,oil_change_how,78,4
how do i choose the correct oil and how do i change it,3,oil_change_how,78,4
tell me the procedure for changing oil in a car,3,oil_change_how,78,4
how can i change my oil in my car,3,oil_change_how,78,4
give me instructions on how to change my oil,3,oil_change_how,78,4
how can i change my oil for my car,3,oil_change_how,78,4
what oil do i need and how is it changed,3,oil_change_how,78,4
what is the way to change motor oil,3,oil_change_how,78,4
how do i change my oil and what kind do i need,3,oil_change_how,78,4
give me manual on how to change oil,3,oil_change_how,78,4
i intend to learn how to change oil in my car,3,oil_change_how,78,4
how do i change my car oil,3,oil_change_how,78,4
find instructions on how to change my oil,3,oil_change_how,78,4
teach me how to change my oil,3,oil_change_how,78,4
what are the procedures for changing my oil,3,oil_change_how,78,4
i want to order some more checks for my savings account,127,order_checks,81,2
order more checks for my first bank checking account,127,order_checks,81,2
help me get some new checks since i ran out of them,127,order_checks,81,2
"i'm out of checks, please order new ones",127,order_checks,81,2
order more checks,127,order_checks,81,2
how do i go about getting more checks since i ran out of them,127,order_checks,81,2
"if i can, i'd like to get some more checkbooks mailed to me",127,order_checks,81,2
i need more checkbooks delivered to me by mail,127,order_checks,81,2
i would like to request that more checkbooks be mailed to me,127,order_checks,81,2
can you order new checks for my citizens checking,127,order_checks,81,2
please order me some new checks,127,order_checks,81,2
i would like a reorder of checkbooks for my home equity line of credit with chase,127,order_checks,81,2
i need more checkbooks for my fifth third account,127,order_checks,81,2
i need to order new checks since i just used the last of them,127,order_checks,81,2
"ai, call my usbank to order more checks",127,order_checks,81,2
"can you order me more checks, please",127,order_checks,81,2
make an order for new checbooks on my td checking please,127,order_checks,81,2
i would like to get some more checkbooks mailed to me,127,order_checks,81,2
can you get me more checkbooks for my southern account,127,order_checks,81,2
i'd like to order more checks for my savings account,127,order_checks,81,2
i need an update on my online order from nespresso,84,order_status,82,4
are you able to tack my package,84,order_status,82,4
look up the status of the order i placed online,84,order_status,82,4
is my order being delivered soon,84,order_status,82,4
is my package able to be tracked by you,84,order_status,82,4
was my order dropped off,84,order_status,82,4
"i just placed my order today, what is the status of it",84,order_status,82,4
can you give me a status update on my online order from amazon,84,order_status,82,4
"could you check to see if my order has been delivered, please",84,order_status,82,4
i submitted my order is there any updates on it yet,84,order_status,82,4
check the status of my order,84,order_status,82,4
what is the status of my order,84,order_status,82,4
do you know where my package is,84,order_status,82,4
check on the status of my order,84,order_status,82,4
can you see if my order was delivered,84,order_status,82,4
has my ordered arrived,84,order_status,82,4
when will my order be delivered,84,order_status,82,4
can you check on the status of my orders at amazon,84,order_status,82,4
can i please get the status my order,84,order_status,82,4
has my recent order shipped,84,order_status,82,4
i want to pay off my student loan,111,pay_bill,83,1
i want to do a payment on my water bill,111,pay_bill,83,1
i need to pay my mortgage,111,pay_bill,83,1
i need help paying my auto insurance bill,111,pay_bill,83,1
are you able to help me pay my mortgage,111,pay_bill,83,1
pay my water bill from my checking account,111,pay_bill,83,1
i need to pay my electric bill now,111,pay_bill,83,1
pay my insurance bill,111,pay_bill,83,1
i must pay my cable bill from my checking account,111,pay_bill,83,1
i want to pay my internet bill,111,pay_bill,83,1
i wish to pay my cable bill,111,pay_bill,83,1
i need help paying my phone bill,111,pay_bill,83,1
i really want to pay my cable bill from my checking account,111,pay_bill,83,1
pay my mortgage from my checkings accounts,111,pay_bill,83,1
"i want to pay my bill, please",111,pay_bill,83,1
can anyone help me pay my car bill,111,pay_bill,83,1
i'd like to pay my bill,111,pay_bill,83,1
i need help paying my hoa bill,111,pay_bill,83,1
pay my internet bill with my discover account,111,pay_bill,83,1
i need a bit of hand holding getting my trash bill paid,111,pay_bill,83,1
tell me when i received my most recent paycheck,79,payday,84,5
when am i paid,79,payday,84,5
on what date do i get paid,79,payday,84,5
when will i recieve another paycheck,79,payday,84,5
what day do i get paid,79,payday,84,5
i wanna know when i was paid last,79,payday,84,5
tell me when my next paycheck is set to arrive,79,payday,84,5
when do i get paid again,79,payday,84,5
how much longer until the next payday,79,payday,84,5
when is my next paycheck,79,payday,84,5
what day is my next payday,79,payday,84,5
when is payday,79,payday,84,5
is my paycheck arriving soon,79,payday,84,5
my next paycheck is available when,79,payday,84,5
did i receive my paycheck this week,79,payday,84,5
what is the date of my last paycheck,79,payday,84,5
next payday,79,payday,84,5
when did they deposit my last salary,79,payday,84,5
how many days until my next payday,79,payday,84,5
when did i get paid the last time,79,payday,84,5
i cant recall my pin number for my city first account,89,pin_change,85,0
i need help changing my pin,89,pin_change,85,0
i gotta change my pin number for my debit account,89,pin_change,85,0
please go and change the pin on my bank of america account to be 1234,89,pin_change,85,0
i forgot my pin number for my northfield account,89,pin_change,85,0
can i change my pin number,89,pin_change,85,0
i need you to change the pin on my bank of america account to be 1234,89,pin_change,85,0
help me remember my pin number,89,pin_change,85,0
i really cannot remember what my pin is for my bank of america checking account,89,pin_change,85,0
swap my amex pin to 1234,89,pin_change,85,0
please change pin to 1234 on my bank account trailing in 3829,89,pin_change,85,0
change the pin on my bank of america account to be 1234,89,pin_change,85,0
"how do i update my pin number for my account, please",89,pin_change,85,0
how can i switch the pin on my wells fargo account to 9982,89,pin_change,85,0
i cannot remember what my pin is for my bank of america checking account,89,pin_change,85,0
change my amex pin to 1234,89,pin_change,85,0
i need a reminder for my pin number,89,pin_change,85,0
switch my amex pin to 1234,89,pin_change,85,0
please change my retirement account pin number to 1234,89,pin_change,85,0
i need to reset my pin number,89,pin_change,85,0
can you play music the beatles,106,play_music,86,2
play that song called colony of birchman,106,play_music,86,2
play the song called guerrilla radio,106,play_music,86,2
turn the radio on for some music,106,play_music,86,2
i'd like to hear my workout playlist,106,play_music,86,2
please play my taylor swift mix,106,play_music,86,2
play me the playlist entitled jazz,106,play_music,86,2
play help! by the beatles,106,play_music,86,2
rock playlist please,106,play_music,86,2
do you have music by elvis,106,play_music,86,2
play that song called bring the noise,106,play_music,86,2
can you let me listen to elvis,106,play_music,86,2
"i want to hear the song that has, ""baby shark, doo doo",106,play_music,86,2
i want to hear some music,106,play_music,86,2
i want to hear my shower playlist,106,play_music,86,2
play a song for me,106,play_music,86,2
do you have any elvis music,106,play_music,86,2
please play the new lady gaga song,106,play_music,86,2
"that ""baby shark, doo doo,"" song, i want to hear it",106,play_music,86,2
yo play that song that go like she take my money,106,play_music,86,2
how do i know what the outlets are like,120,plug_type,87,5
i have to know what plug that country uses,120,plug_type,87,5
do i need a socket converter if i'm going to mexico,120,plug_type,87,5
"when i go to mexico, what kind of plugs do i need",120,plug_type,87,5
what plug type is used in spain,120,plug_type,87,5
should i purchase a new plug converter when in france,120,plug_type,87,5
do i need a socket converter if i'm going to be in ohio,120,plug_type,87,5
what kind of outlets does havana have,120,plug_type,87,5
when i go to dubai will i need a socket converter,120,plug_type,87,5
would it be smart to get a plug converter when i visit israel,120,plug_type,87,5
do i need a socket converter if i'm going to be in france,120,plug_type,87,5
what kind of electrical plugs do they uze in z,120,plug_type,87,5
what plugs are used in spain,120,plug_type,87,5
is a socket converter required in india,120,plug_type,87,5
give me the plug type for the country,120,plug_type,87,5
what plug types are there in cuba,120,plug_type,87,5
what plug type does spain use,120,plug_type,87,5
what plug type would i use in japan,120,plug_type,87,5
are socket converters needed in lisbon,120,plug_type,87,5
should i buy a plug converter if i am traveling to egypt,120,plug_type,87,5
what pto time to i have remaining,126,pto_balance,88,3
how much time off do i have left,126,pto_balance,88,3
how many vacation days do i still get,126,pto_balance,88,3
what type of vacation schedule do i have left,126,pto_balance,88,3
how many pto days do i have for the year,126,pto_balance,88,3
can you tell me how much pto i still have,126,pto_balance,88,3
do i have any vacation time left,126,pto_balance,88,3
how many of my vacation days do i have remaining,126,pto_balance,88,3
tell me how many vacation days i have left,126,pto_balance,88,3
i have how many vacation days left this year,126,pto_balance,88,3
"do i still have any pto days left, and if so, how many",126,pto_balance,88,3
how many day of my vacation are left for the year,126,pto_balance,88,3
tell me if i have any spare vacation days,126,pto_balance,88,3
how many more vacation days can i use this year,126,pto_balance,88,3
what is the amount of vacation days i have left,126,pto_balance,88,3
check how much pto i have left,126,pto_balance,88,3
how many holiday days do i have left to use,126,pto_balance,88,3
how many saved days of vacation time do i have,126,pto_balance,88,3
what's the amount of pto i have left,126,pto_balance,88,3
how many vacation days are available to me,126,pto_balance,88,3
check to see how many days off i have used in total so far,148,pto_used,91,2
what's my vacation day usage so far,148,pto_used,91,2
which days did i take off work,148,pto_used,91,2
how many times did i take a day off,148,pto_used,91,2
count how many sick days i've used,148,pto_used,91,2
how much time have i taken off this year,148,pto_used,91,2
how much pto have i depleted,148,pto_used,91,2
find out how much of my pto is already used,148,pto_used,91,2
can you add up how much time i've taken off so far,148,pto_used,91,2
what is the total number of vacation days i've used,148,pto_used,91,2
how much pto do i have used up,148,pto_used,91,2
how many vacation days did i use,148,pto_used,91,2
what kind of vacation days have i used so far,148,pto_used,91,2
i need to know the number of days off i have taken at this point,148,pto_used,91,2
how much paid time off do i have left,148,pto_used,91,2
my pto used so far is what right now,148,pto_used,91,2
have i used any vacation days this year,148,pto_used,91,2
how many personal days have i taken this month,148,pto_used,91,2
tell me how much pto i've used,148,pto_used,91,2
how many personal days have i taken,148,pto_used,91,2
i need instructions on how to make shepherd's pie please,104,recipe,92,1
how do i make lemon merengue pie,104,recipe,92,1
what are the steps i need to follow to make chewy rice krispies treats,104,recipe,92,1
give me a beef recipe,104,recipe,92,1
what's the best way to make chicken stir fry,104,recipe,92,1
can you help me find a lasagna recipe,104,recipe,92,1
making spaghetti sauce perfectly is done how,104,recipe,92,1
please find me a recipe for spaghetti now,104,recipe,92,1
please show me a recipe for chili,104,recipe,92,1
i need a blackberry pie recipe,104,recipe,92,1
can you find me a recipe for coffee cakes,104,recipe,92,1
what is needed you to cook apple pie,104,recipe,92,1
can you find me a recipe for sugar cookies,104,recipe,92,1
how do i make lassagna,104,recipe,92,1
whats the best way to roast a chicken,104,recipe,92,1
how do i make that scottish dish with all the blood and sausage,104,recipe,92,1
find a recipe for german chocolate cake,104,recipe,92,1
where is a beef recipe,104,recipe,92,1
how do i fry pork chops,104,recipe,92,1
please help me with instructions on making chicken curry,104,recipe,92,1
do i have a reminder for our neighbor's anniversary,76,reminder,94,5
remind me of what i asked you to remember,76,reminder,94,5
tell me my reminders,76,reminder,94,5
what is now on my reminder list,76,reminder,94,5
can you read me my list of reminders,76,reminder,94,5
tell me if flipping the mattress is on my list of reminders please,76,reminder,94,5
read me my reminders list,76,reminder,94,5
tell me what is showing up on my reminder list,76,reminder,94,5
please read my list of reminders,76,reminder,94,5
is the company party on my list of reminders,76,reminder,94,5
what do i have on my list of reminders,76,reminder,94,5
what are in my reminders list,76,reminder,94,5
what were the reminders that i made,76,reminder,94,5
do i have anything in my reminders,76,reminder,94,5
can you remind me what i was trying to remember,76,reminder,94,5
speak back to me what's on my reminder list,76,reminder,94,5
let me see the reminder list please,76,reminder,94,5
read my list of reminders to me,76,reminder,94,5
read my reminders please,76,reminder,94,5
what did i include on my list of things to remember,76,reminder,94,5
set a reminder to take out the trash,53,reminder_update,95,0
add a reminder to check how the body is decomposing,53,reminder_update,95,0
set a reminder to go check the mail,53,reminder_update,95,0
can you set a reminder for the meeting,53,reminder_update,95,0
tell me to take out the trash in an hour,53,reminder_update,95,0
set up an alarm to remind me to give my cat her flea medicine,53,reminder_update,95,0
i need a reminder,53,reminder_update,95,0
remind me to use the bathroom,53,reminder_update,95,0
set a reminder to feed the dogs,53,reminder_update,95,0
please remind me at a later time,53,reminder_update,95,0
make reminder to pay rent on the 30th of every month,53,reminder_update,95,0
set reminder for tomorrow to eat,53,reminder_update,95,0
please remind me to do this later,53,reminder_update,95,0
set a reminder for monday pay taxes,53,reminder_update,95,0
i need a reminder to remind me to do something,53,reminder_update,95,0
remind me later,53,reminder_update,95,0
create a reminder to pay taxes on monday,53,reminder_update,95,0
set a reminder,53,reminder_update,95,0
how about a reminder,53,reminder_update,95,0
remind me to clean room,53,reminder_update,95,0
"i did not hear you, please repeat",13,repeat,96,3
i didn't hear say it again please,13,repeat,96,3
i must have you repeat that,13,repeat,96,3
i want you to repeat that,13,repeat,96,3
restate the last thing you told me,13,repeat,96,3
what was that last thing you said,13,repeat,96,3
i want to have that repeated for me,13,repeat,96,3
excuse me,13,repeat,96,3
please repeat what you just said,13,repeat,96,3
i didn't hear what you said,13,repeat,96,3
"i missed what you said, can you say it again",13,repeat,96,3
"i didn't catch that, please repeat",13,repeat,96,3
just one more time,13,repeat,96,3
can i get you to say that once more,13,repeat,96,3
"could you repeat that, please",13,repeat,96,3
what was that,13,repeat,96,3
ai what was the question,13,repeat,96,3
"would you repeat that, please",13,repeat,96,3
"i did not quite hear you, can you say it again",13,repeat,96,3
will you repeat what you just said,13,repeat,96,3
my card has purchases i don't recognize,70,report_fraud,98,3
it looks like someone made an unauthorized amazon purchase on my account,70,report_fraud,98,3
my account has a fraudulent transaction i think,70,report_fraud,98,3
i think i have fraud on my account from walmart,70,report_fraud,98,3
how do i report fraud on my discover card,70,report_fraud,98,3
how do i tell mastercard about a fraudulent charge,70,report_fraud,98,3
this costco charge looks fraudulent,70,report_fraud,98,3
i need to report fraudulent activity on my card,70,report_fraud,98,3
what steps do i take if there is a transaction that i do not recognize on my navy federal credit union account,70,report_fraud,98,3
i have a fraudulent transaction from red robin on my account,70,report_fraud,98,3
"""i need to report fraudulent activity to my card company",70,report_fraud,98,3
due to fraudulent activity on my card i need to make a report,70,report_fraud,98,3
i'd like to report a fraudulent charge from people's natural gas,70,report_fraud,98,3
i need to talk to someone about a transaction that was not made by me on my chase account,70,report_fraud,98,3
i gotta report fraudulent activity on my credit card,70,report_fraud,98,3
there is a fraudulent charge for paypal on my bank account,70,report_fraud,98,3
i may have a fraudulent transaction,70,report_fraud,98,3
so i made a fraudulent transaction,70,report_fraud,98,3
i think someone's using my visa card without my permission,70,report_fraud,98,3
can you report credit card fraud for me,70,report_fraud,98,3
report discover card as lost,12,report_lost_card,99,5
i lost my amex and need to report it,12,report_lost_card,99,5
immediately the credit card company must be told that i lost my card from them,12,report_lost_card,99,5
"i lost my card, what do i do",12,report_lost_card,99,5
"i need to report my card as stolen, please",12,report_lost_card,99,5
i need to report a lost card,12,report_lost_card,99,5
report lost card,12,report_lost_card,99,5
i need to replace my lost card,12,report_lost_card,99,5
i want you to repord my card as lost,12,report_lost_card,99,5
i need help since someone stole my card,12,report_lost_card,99,5
"i can't find my mastercard and i want to report it as lost, please",12,report_lost_card,99,5
"i need to report a stolen card, please",12,report_lost_card,99,5
help me report my lost mastercard,12,report_lost_card,99,5
my card is lost how do i report it,12,report_lost_card,99,5
what should i do if my card is lost,12,report_lost_card,99,5
"could you please help me, my card has been stolen and i need to report it",12,report_lost_card,99,5
i am obliged to report my stolen card,12,report_lost_card,99,5
"i lost my discover card, i want to report it",12,report_lost_card,99,5
what can i do if my card is lost,12,report_lost_card,99,5
i need to report credit card theft,12,report_lost_card,99,5
please reset your factory settings,88,reset_settings,100,5
do a hard reset,88,reset_settings,100,5
make the settings go back to the original,88,reset_settings,100,5
go back to your normal settings please,88,reset_settings,100,5
please change back to initial device settings,88,reset_settings,100,5
return to your original settings,88,reset_settings,100,5
i need you to reset your factory settings,88,reset_settings,100,5
reset to your natural settings,88,reset_settings,100,5
change back to your initial settings please,88,reset_settings,100,5
i want to be switched back to my factory settings,88,reset_settings,100,5
go back to initial factory state,88,reset_settings,100,5
"restore your original settings, please",88,reset_settings,100,5
clear all settings in a reset,88,reset_settings,100,5
you should reset your factory settings,88,reset_settings,100,5
i'd like to revert to factory settings,88,reset_settings,100,5
restore my factory settings immediately please,88,reset_settings,100,5
reset to default settings,88,reset_settings,100,5
i would like you to revert to your factory settings,88,reset_settings,100,5
you need to reset your factory settings,88,reset_settings,100,5
put me back on my factory settings,88,reset_settings,100,5
is it possible to book a room at the taco bell for reavers at 3,23,restaurant_reservation,101,2
i would like a reservation for 6:30 pm at pietro's under the name david jones,23,restaurant_reservation,101,2
i need you to book a reservation for 8 pm at red robin under the name kevin,23,restaurant_reservation,101,2
can you get me a table for two for 8:00 pm at parc,23,restaurant_reservation,101,2
can i make a reservation for 6 pm on the 21st at sidetracks,23,restaurant_reservation,101,2
book a reservation for 8 pm at red robin under the name kevin,23,restaurant_reservation,101,2
reserve a table for 6 at morton's under the name jaime at 8:30pm,23,restaurant_reservation,101,2
i want to reserve a table at 8 at long john silver's under the name freddie,23,restaurant_reservation,101,2
can you get a table for 5 at joe's at 5pm,23,restaurant_reservation,101,2
reserve a table for 2 at red lobster at 8:00,23,restaurant_reservation,101,2
make a reservation at 5 pm today for 2 at olive garden,23,restaurant_reservation,101,2
make a reservation for 2 at red lobster at 8pm,23,restaurant_reservation,101,2
please make a reservation at ruth's steaks for a party of five at 7:00 pm under jack arnold,23,restaurant_reservation,101,2
i need you to reserve a table for 4 at red robin under the name kevin at 7,23,restaurant_reservation,101,2
can you reserve a table for 2 at red lobster at 8pm,23,restaurant_reservation,101,2
can you make a reservation for me at the restaurant,23,restaurant_reservation,101,2
reserve a table for four for tonight at 7 at the fatted calf,23,restaurant_reservation,101,2
book a reservation for 2 at olive garden under the name jim,23,restaurant_reservation,101,2
